Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,high-scale,Tapan Vijay,Head of Payment Engine & Gateway,Meta,,,,Building Planet-Scale Payment Platforms: Engineering Resilience in Global Card Processing Infrastructure,"Discover the distributed systems, real-time ML, and zero-downtime strategies that power global payment platforms. Learn battle-tested patterns for building planet-scale infrastructure that processes money at light speed.",https://www.linkedin.com/in/tapan-vijay/,,,,,Tapan Vijay_platform.png,https://youtu.be/vIxzY2LSj6Q,"card,planet,resilience",
No,high-scale,Tarun Chataraju,Senior Lead Software Engineer,JPMorganChase,,,,Cloud-Native Platform Engineering: Modernizing Fixed-Income Index Systems,"We transformed a legacy fixed-income index system from monolithic downtime nightmares to cloud-native success. Learn our platform engineering strategies: Kubernetes orchestration, microservices migration, and Infrastructure-as-Code that cut costs while boosting performance.",https://www.linkedin.com/in/tarunchataraju/,,,,Tarun Chataraju - Conf42 Platform Engineering 2025.pdf,Tarun Chataraju_platform.png,https://youtu.be/7snFR5YT5aM,"modernizing,fixed,index",
No,high-scale,Terance Joseph Paulraj,,"Western Governors University,USA",,,,From Pipeline Hell to Platform Paradise: Building Self-Healing Data Infrastructure with Metadata-Driven Architecture,"Tired of 3 AM pipeline alerts? Learn how metadata-driven architecture cut our deployment time by 75%, eliminated 90% of data incidents, and turned our chaotic data platform into a self-healing machine. Real production demos, battle-tested patterns, zero buzzwords.",,,,,Terance Joseph Paulraj - Conf42 Platform Engineering 2025.pdf,Terance Joseph Paulraj_platform.png,https://youtu.be/CNZvRqPyLVs,"hell,metadata,paradise",
No,high-scale,Vinod Nagarahalli,Director of IT,Illumina,,,,"Modern ERP as the Platform Backbone for Scalable, AI-Driven Supply Chains","Legacy ERP is killing your AI ambitions. Learn how platform engineering can modernize ERP into a unified, composable backbone unlocking AI-driven forecasting, predictive maintenance, and autonomous planning. If you're building intelligent supply chains, this is your blueprint.",https://www.linkedin.com/in/vinod-nagarahalli-878ba431/,,,,Vinod Nagarahalli - Conf42 Platform Engineering 2025.pdf,Vinod Nagarahalli_platform.png,https://youtu.be/3YKxzKke4YY,"chains,backbone,supply",
No,reliability,Divakar Duraiyan,Technical Architect,Tata Consultancy Services,,,,Engineering Predictive Platforms: How Digital Twins Are Transforming Aviation Maintenance at Scale,"Discover how aviation-grade digital twins process 1.2TB of data daily to predict failures 28 days in advance, cut downtime by 92.7%, and save $9.5M per aircraft. Learn how platform engineering is powering the future of real-time, predictive maintenance at global scale.",https://www.linkedin.com/in/divakar-duraiyan/,,,,Divakar Duraiyan - Conf42 Platform Engineering 2025.pdf,Divakar Duraiyan_platform.png,https://youtu.be/1QjoeWnIcXc,"aviation,twins,predictive",
No,reliability,Batchu Krishna,Software Engineer,Fidelity Investments,,,,Building Self-Service Data Platforms: Engineering Scalable ETL Infrastructure for Developer Experience,"Transform chaotic ETL ops into self-service magic! Learn how 19+ years of enterprise experience turned complex data pipelines into developer-friendly platforms. Real stories from Fidelity, Southwest Airlines & more. Your devs will thank you!",https://www.linkedin.com/in/batchukc/,,,,Batchu Krishna - Conf42 Platform Engineering 2025.pdf,Batchu Krishna_platform.png,https://youtu.be/F0qacyTSkYs,"etl,service,experience",
No,reliability,Lakshmi Srinivasarao Kothamasu,Principal Data Engineer,Fidelity Investments,,,,Beyond Manual Firefighting: Building Self-Healing Data Pipelines with AI for Platform Engineering,"End 3am pipeline firefighting forever, AI-powered self-healing systems autonomously fix production failures in seconds. See real Fortune 500 deployments achieving 99.9% uptime and 40% team productivity gains. Live demos and battle-tested code included",https://www.linkedin.com/in/lakshmi-srinivasarao-kothamasu-2a7ba792/,,,,Lakshmi Srinivasarao Kothamasu - Conf42 Platform Engineering 2025.pdf,Lakshmi Srinivasarao Kothamasu_platform.png,https://youtu.be/mjPreuYaUqU,"firefighting,manual,pipelines",
No,reliability,Gunjan Desai Rajendrakumar,,The University of Texas at Austin,,,,Platform Engineering for Healthcare Interoperability: Building Scalable Data Exchange Systems with AI-Enhanced FHIR,"Master scalable healthcare data platforms with AI-enhanced FHIR, serverless architecture, and modern DevOps! Real case studies reveal how to conquer complex integration challenges applicable beyond healthcare.",,,,,Gunjan Desai Rajendrakumar - Conf42 Platform Engineering 2025.pdf,Gunjan Desai Rajendrakumar_platform.png,https://youtu.be/3QbNa-bC8Aw,"interoperability,exchange,fhir",
No,reliability,Kommireddy Veera Venkata Subrahmanyam,,Micron Technologies,,,,Building Scalable Developer Platforms: Engineering Excellence Through Integrated Tooling and Infrastructure,"End the infrastructure nightmare! Discover how elite teams built platforms that slashed deployment time 60% and tripled feature velocity. Get the battle-tested frameworks, real metrics, and proven strategies that transform DevOps chaos into unstoppable competitive advantage",,,,,Kommireddy Veera Venkata Subrahmanyam - Conf42 Platform Engineering 2025.pdf,Kommireddy Veera Venkata Subrahmanyam_platform.png,https://youtu.be/KlpECPb47Qg,"tooling,integrated,excellence",
No,reliability,Shivendra Kumar,Software Dev Engineer,Amazon,,,,Platform-First Forecasting: Engineering Scalable ML Systems That Drive Business Value,"Stop building isolated ML models! Learn how Amazon's platform engineering transformed forecasting into $80MM revenue driver. Discover microservices architecture, containerization & API-first design patterns that enable strategic forecast consumption & auto-scaling. Build ML platforms that scale now!",https://www.linkedin.com/in/shivendra-kumar-a6085646/,,,,,Shivendra Kumar_platform.png,https://youtu.be/aelVxuOUL-8,"value,business,drive",
No,resilience,Satish Manchana,Product Owner Windows,UBS,,,,Compliance-Aware Platform Engineering: Scaling Hybrid Cloud Automation in Regulated Financial Environments,"This talk explores the current regulatory challenges in the Fintech industry and how platform engineering framework is extended to implement policy-driven provisioning, automate compliance gates in CI/CD, and deliver scalable IaaS frameworks in hybrid cloud environments with real world use cases.",https://www.linkedin.com/in/satishmanchana/overlay/photo/,,,,Satish Manchana - Conf42 Platform Engineering 2025.pdf,Satish Manchana_platform.png,https://youtu.be/TllEZtvROpk,"aware,regulated,hybrid",
No,resilience,Shailin Saraiya,Senior Software Engineering Manager,Roku,,,,Building Self-Healing Cache Infrastructure: How Platform Engineering Reduced Latency by 83% While Scaling to Millions,"Transform your platform with caching that thinks for itself! 83% latency drop, 6.5x user growth, 97% hit rates—all automated. Get the blueprints for self-healing infrastructure that eliminates toil and empowers developers. Production-proven strategies revealed",https://www.linkedin.com/in/shailinsaraiya/,,,,Shailin Saraiya - Conf42 Platform Engineering 2025.pdf,Shailin Saraiya_platform.png,https://youtu.be/HgmBVS06BDc,"cache,millions,latency",
No,resilience,Satish Babu Golla,,,,,,Engineering Velocity in Life Sciences: Scaling Global Access with Intelligent Content Platforms,"Discover how intelligent content platforms are slashing therapy development timelines, cutting global launch delays by 40%, and transforming compliance with AI. This talk reveals the tech behind faster, safer, and smarter drug delivery—at global scale.",,,,,Satish Babu Golla - Conf42 Platform Engineering 2025.pdf,Satish Babu Golla_platform.png,https://youtu.be/XxgpFTN0YP4,"life,sciences,content",
No,security,Chandra Adapa,Principal Enterprise Architect,LabCorp,,,,Building Resilient Data Platforms: Implementing Blockchain-Based Master Data Management at Enterprise Scale,"Production blockchain data platform that actually works, Discover battle-tested distributed ledger architecture solving real platform engineering challenges. Learn deployment strategies, security patterns & hard-won lessons from enterprise systems. Get proven blueprints & working solutions today",https://www.linkedin.com/in/chandra-adapa/,,,,Chandra Adapa - Conf42 Platform Engineering 2025.pdf,Chandra Adapa_platform.png,https://youtu.be/GUVXEyXWTBw,"data,master,management",
No,security,Charanpreet Singh Hora,Senior Manager,Cognizant,,,,Platform-First Mobile Automation: Engineering Resilient Testing Infrastructure Across Enterprise Ecosystems,"From 73% deployment failures to bulletproof mobile releases! Discover how platform teams slash testing costs 47% while scaling to millions of users. Live demos: K8s automation, AI-powered testing, GitOps magic. Real data from 500+ enterprises. Your infrastructure will never be the same!",https://www.linkedin.com/in/charanpreet-singh-hora-5650807/,,,,Charanpreet Singh Hora - Conf42 Platform Engineering 2025.pdf,Charanpreet Singh Hora_platform.png,https://youtu.be/TxmU2ElaWK4,"testing,ecosystems,mobile",
No,security,Rahul Tavva,Network Delivery Manager ,Kairos Technologies Inc,,,,Building Production-Ready ML-Based Network Routing: Lessons from Real-World Platform Engineering Deployments,"Production ML routing systems are crushing traditional protocols—40% faster convergence, fewer outages, real ROI. Platform engineers reveal actual architectures, deployment gotchas, and code you can use. No marketing fluff, just engineering wins.",https://www.linkedin.com/in/rahul-tavva-327893144/,,,,Rahul Tavva - Conf42 Platform Engineering 2025.pdf,Rahul Tavva_platform.png,https://youtu.be/vgpLrhLnMZ8,"routing,world,deployments",
No,security,Hitesh Pahuja,Senior Software Engineering Manager,Intuit,,,,Architecting Scalable Platforms for Financial Wellness Through HCM–FinTech Integration,"Discover how platform engineering can transform workforce wellbeing! Learn to integrate HCM and FinTech systems using scalable, privacy-first architectures that boost employee engagement, reduce stress, and deliver real ROI all through smart, secure design.",https://www.linkedin.com/in/hiteshpahuja/,,,,Hitesh Pahuja - Conf42 Platform Engineering 2025.pdf,Hitesh Pahuja_platform.png,https://youtu.be/UGMjXvVAoRw,"wellness,hcm,fintech",
No,security,Rahul Joshi,Software Engineer,Meta,,,,Platform Engineering for Modern Data Infrastructure,"Stop wrestling with data platform complexity! Discover proven platform engineering patterns that turn infrastructure headaches into developer self-service wins. Real lessons from years of evolution: avoid vendor traps, scale efficiently, delight users.",https://www.linkedin.com/in/rahul-joshi-30b905b/,,,,Rahul Joshi - Conf42 Platform Engineering 2025.pdf,Rahul Joshi_platform.png,https://youtu.be/-oKAk-3Oufw,"modern,data,infrastructure",
No,security,Rahul Ganti,,Financial Institution,,,,Building Resilient AI Platforms: Engineering Financial Fraud Detection at Scale,Build AI platforms that catch fraudsters in milliseconds! Learn how we engineered systems processing millions of transactions daily with 85% better fraud detection. From federated learning to multi-cloud orchestration—real patterns for high-stakes AI at scale.,,,,,Rahul Ganti - Conf42 Platform Engineering 2025.pdf,Rahul Ganti_platform.png,https://youtu.be/bC_CVJOvmpE,"fraud,detection,financial",
No,security,Amit Arora,,"Indian Institute of Technology (Banaras Hindu University), Varanasi, India.",,,,Engineering Real-Time Translation Platforms: Building Scalable AI Infrastructure for Global Communication,"Build AI translation platforms that process millions of conversations with sub-200ms latency! Learn edge computing secrets, GPU optimization tricks, and deployment patterns that reduced healthcare errors by 35%. Real production war stories + actionable infrastructure blueprints.",,,,,Amit Arora - Conf42 Platform Engineering 2025.pdf,Amit Arora_platform.png,https://youtu.be/6nC8EJnncRs,"translation,communication,global",
No,security,Anil Kumar Veldurthi,,US Bank,,,,From Ops to Impact: Scaling Engineering Velocity with Internal Developer Platforms,"Elite teams like Netflix and Spotify use Internal Developer Platforms to boost delivery speed, reduce risk, and scale DevEx. Learn how to build high-impact IDPs with proven strategies, real metrics, and future-ready design.",,,,,Anil Kumar Veldurthi - Conf42 Platform Engineering 2025.pdf,Anil Kumar Veldurthi_platform.png,https://youtu.be/-yw9kT-CD0I,"internal,ops,impact",
No,transformation,Venkateswaran Petchiappan,Senior Solution Architect Lead ,Volkswagen,,,,Platform-First SAP Integration: Orchestrating Enterprise Data Pipelines with Cloud-Native Automation,"Platform engineers: Turn SAP nightmares into cloud-native wins! Sub-700ms response times, 40% overhead reduction, Kubernetes-native pipelines. Real Fortune 500 case studies reveal how to eliminate legacy complexity and supercharge developer experience. Actionable insights guaranteed!",https://www.linkedin.com/in/venkateswaran-petchiappan-445a09a6/,,,,Venkateswaran Petchiappan - Conf42 Platform Engineering 2025.pdf,Venkateswaran Petchiappan_platform.png,https://youtu.be/5uCEZv0sywU,"orchestrating,sap,pipelines",
No,transformation,Sudheer Obbu,Senior Lead Software Engineer,JPMorgan Chase,,,,Building Secure AI Platform Infrastructure: A Zero Trust Framework for Reducing Security Incidents by 73% in Cloud-Native Environments,"AI platforms are under siege—73% fewer breaches with Zero Trust! Live demos of battle-tested frameworks from 200+ deployments. Stop model poisoning, secure your ML pipelines, and sleep better at night. Real code, real results, zero fluff.",https://www.linkedin.com/in/sudheerobbu/,,,,Sudheer Obbu - Conf42 Platform Engineering 2025.pdf,Sudheer Obbu_platform.png,https://youtu.be/kuzT122H6wk,"incidents,reducing,environments",
No,transformation,Sidhanta Panigrahy,Director Business Technology,Okta,,,,From Monoliths to Microminds: Building Resilient AI Platforms with Multi-Agentic Architecture,"89% of AI platforms fail at scale—but what if your system got SMARTER under pressure? I'll reveal the multi-agent architecture that's delivering 40% faster performance while traditional systems crash. Real Fortune 500 data, live demos, actionable blueprints. This changes everything.",https://www.linkedin.com/in/sidhantapanigrahy/,,,,Sidhanta Panigrahy - Conf42 Platform Engineering 2025.pdf,Sidhanta Panigrahy_platform.png,https://youtu.be/NZvl0xFQBJg,"microminds,monoliths,multi",
No,transformation,Sunil Yadav,,University of Pune,,,,Building Bulletproof Database Platforms: Engineering 99.98% Availability in Oracle Cloud,"Database failures cost $9,375/minute. I'll show you the battle-tested framework that achieved 99.98% uptime across 750+ enterprises—including sub-3-second failovers, predictive monitoring that prevents 83% of outages, and cost cuts of 60%. Real engineering, real results",,,,,Sunil Yadav - Conf42 Platform Engineering 2025.pdf,Sunil Yadav_platform.png,https://youtu.be/uMhtdke-w9c,"availability,oracle,database",
No,transformation,Sureshkumar Karuppuchamy,Engineering Lead,eBay,,,,From Dashboard to Defense: Automating Resilience at Large Scale,"Go beyond dashboards: see how we engineered adaptive rate limiting, auto-rollbacks, circuit breakers, and closed-loop pipelines to build a self-healing, high-scale listing platform that keeps billions of transactions resilient — with zero manual firefighting.",https://www.linkedin.com/in/sureshkumar-karuppuchamy-51282b7/,,,,Sureshkumar Karuppuchamy - Conf42 Platform Engineering 2025.pdf,Sureshkumar Karuppuchamy_platform.png,https://youtu.be/L5Y4Wt3yP4o,"defense,dashboard,large",
No,transformation,Sai Sharan Reddy Mittapelly,,Jawaharlal Nehru Technological University,,,,Building Resilient Healthcare-Mobility Platforms: Engineering Epic-Rideshare Integration at Scale,"Building fault-tolerant platforms handling 6.5M daily patient records? Learn how we engineered Epic-rideshare integration with <3s latency, 99.97% uptime, and HIPAA compliance. Real microservices war stories from healthcare's most critical systems!",,,,,Sai Sharan Reddy Mittapelly - Conf42 Platform Engineering 2025.pdf,Sai Sharan Reddy Mittapelly_platform.png,https://youtu.be/G4UG39WMxqc,"mobility,rideshare,epic",
No,transformation,Ritesh Kumar Sinha,Associate Vice President - Relationship Management,Kotak Mahindra Bank,,,,Platform Engineering at Scale: Building Cloud-Native Data Infrastructure for 140TB Monthly Healthcare Analytics,"From 12-hour queries to 2.4 hours. From 15TB to 140TB monthly. $2.3M saved. See how platform engineering transformed a Fortune 500's healthcare data chaos into a self-service powerhouse that accelerated drug discovery by 4.2 months per compound. Real metrics, real impact.",https://www.linkedin.com/in/avinash-kumar-sinha-69964b31/,,,,,Ritesh Kumar Sinha_platform.png,https://youtu.be/ZbLYt21GGWA,"monthly,analytics,healthcare",
No,transformation,Santosh Suresh,Principal Engineer,Johnson & Johnson,,,,Platform Engineering for Advanced Flexible Endoscopy: Scaling Medical Imaging Infrastructure,"Build the platforms powering life-saving endoscopy systems! Learn how to architect resilient infrastructure for real-time medical imaging, handle high-def video streams, and achieve 99.99% uptime when patient lives depend on your platform reliability.",https://www.linkedin.com/in/santosh-suresh-592b6510/,,,,,Santosh Suresh_platform.png,https://youtu.be/uOpzfCw0azU,"flexible,advanced,imaging",
No,transformation,Anjan Kaleru,Staff IAM Engineer | IAM Product Owner | Saviynt & SailPoint,Sony Interactive Entertainment,,,,Engineering Secure Cloud Platforms: Data-Driven Identity Governance for Modern Infrastructure,Transform 48-hour access requests into 12-minute automated flows! Learn platform patterns that cut security incidents 32% while boosting dev velocity 45%. Real healthcare case studies + live demos of zero-trust architectures that scale.,https://www.linkedin.com/in/anjan-k-96535515a/,,,,,Anjan Kaleru_platform.png,https://youtu.be/QLn-ir6KO0k,"governance,identity,secure",
